2017-01-04T12:10:15.820Z	34.3626667	-116.4566667	7.42	1.2
2017-01-04T12:08:00.440Z	33.4581667	-116.7165	9.82	1.04
2017-01-04T12:02:47.860Z	35.9648323	-120.3863297	6.83	1.49
2017-01-04T11:56:36.590Z	38.8291664	-122.8081665	0.44	0.46
2017-01-04T11:45:40.202Z	38.4003	-118.9177	11.7	1.6
2017-01-04T11:42:29.764Z	38.4286	-118.9014	7.6	1.6
2017-01-04T11:36:40.199Z	60.0919	-139.6656	0	1.7
2017-01-04T11:24:38.812Z	38.4223	-118.9001	7.3	2.5
2017-01-04T11:16:46.590Z	45.3758333	-112.5895	5.99	0.54
2017-01-04T11:12:00.883Z	38.3526	-118.8938	11.8	1.4
2017-01-04T11:08:29.584Z	38.2955	-118.766	12.7	1.2
2017-01-04T11:02:13.280Z	33.7336667	-116.8281667	16.64	0.83
2017-01-04T10:56:39.630Z	38.8371658	-122.7941666	1.44	0.89
2017-01-04T10:51:09.900Z	37.6373333	-118.9166667	5.58	0.38
2017-01-04T10:51:03.740Z	37.6396667	-118.9156667	4.32	-0.07
2017-01-04T10:50:58.220Z	38.7533333	-122.7306667	2.14	0.19
2017-01-04T10:50:56.979Z	61.1861	-151.0786	69.5	1.5
2017-01-04T10:48:15.551Z	38.3654	-118.8844	12.9	1.4
2017-01-04T10:48:10.930Z	38.8148346	-122.8193359	0.31	1.13
2017-01-04T10:44:41.289Z	62.7809	-150.6066	71.4	2
2017-01-04T10:37:49.050Z	-6.3832	130.0436	141.93	4.9
2017-01-04T10:19:42.173Z	62.8933	-149.1394	61.5	1.7
2017-01-04T10:15:12.310Z	38.7584991	-122.7291641	2.02	2.14
2017-01-04T10:10:06.192Z	61.4494	-150.1958	48.3	1.1
2017-01-04T09:48:39.793Z	62.3278	-150.914	65.6	1.6
2017-01-04T09:47:23.205Z	38.3573	-118.9026	10.2	1.2
2017-01-04T09:43:30.332Z	65.745	-148.3348	0	1.4
2017-01-04T09:37:26.230Z	19.9260006	-155.5014954	26.5	2.05
2017-01-04T09:23:51.410Z	33.5006667	-116.5676667	11.68	0.69
2017-01-04T08:58:41.700Z	62.1693	-149.6176	102	1.5
2017-01-04T08:53:29.012Z	38.4313	-118.9123	7.7	1.2
2017-01-04T08:52:21.179Z	38.3825	-118.909	12.6	1
2017-01-04T08:43:07.480Z	38.4068	-118.9051	11.2	1.1
2017-01-04T07:54:46.501Z	58.9836	-152.9447	68.2	2.1
2017-01-04T07:45:19.667Z	38.4073	-118.928	7.5	1.1
2017-01-04T07:37:33.572Z	51.8187	178.4965	110.7	3
2017-01-04T07:35:07.990Z	38.3829	-118.8935	11	1.8
2017-01-04T07:34:39.310Z	19.3426667	-155.2126667	6.116	1.33
2017-01-04T07:31:33.912Z	60.1365	-150.367	37.8	1.4
2017-01-04T07:31:17.227Z	38.385	-118.8898	8.8	2.8
2017-01-04T07:23:16.810Z	34.2778333	-117.0268333	6.09	1.01
2017-01-04T07:20:44.270Z	19.1781673	-155.3621674	46.49	2.09
2017-01-04T07:14:37.220Z	44.7248333	-111.124	11.32	0.18
2017-01-04T07:14:20.130Z	36.0215	-117.806	1.23	1.23
2017-01-04T07:03:30.890Z	42.3986667	-111.4886667	-0.4	1.53
2017-01-04T07:03:26.872Z	63.9835	-150.4551	1.6	1.2
2017-01-04T06:57:30.567Z	64.7279	-148.919	21.5	0.8
2017-01-04T06:48:42.820Z	33.0683333	-116.0645	13.73	3.03
